Date_parsed,State,Year,Month,Data Value,State Name
2017-07-01,YC,2017,July,1503.0,New York City
2017-06-01,YC,2017,June,1509.0,New York City
2017-03-01,YC,2017,March,1466.0,New York City
2017-05-01,YC,2017,May,1488.0,New York City
2017-11-01,YC,2017,November,1509.0,New York City
2017-10-01,YC,2017,October,1507.0,New York City
2017-09-01,YC,2017,September,1514.0,New York City
2018-04-01,YC,2018,April,1545.0,New York City
2018-08-01,YC,2018,August,1544.0,New York City
2018-12-01,YC,2018,December,1482.0,New York City
2018-02-01,YC,2018,February,1495.0,New York City
2018-01-01,YC,2018,January,1488.0,New York City
2018-07-01,YC,2018,July,1513.0,New York City
2018-06-01,YC,2018,June,1524.0,New York City
2018-03-01,YC,2018,March,1520.0,New York City
2018-05-01,YC,2018,May,1529.0,New York City
2018-11-01,YC,2018,November,1482.0,New York City
2018-10-01,YC,2018,October,1499.0,New York City
2018-09-01,YC,2018,September,1508.0,New York City
2019-04-01,YC,2019,April,1437.0,New York City
2019-08-01,YC,2019,August,1448.0,New York City
2019-12-01,YC,2019,December,1548.0,New York City
2019-02-01,YC,2019,February,1475.0,New York City
2019-01-01,YC,2019,January,1456.0,New York City
2019-07-01,YC,2019,July,1466.0,New York City
2019-06-01,YC,2019,June,1438.0,New York City
2019-03-01,YC,2019,March,1470.0,New York City
2019-05-01,YC,2019,May,1444.0,New York City
2019-11-01,YC,2019,November,1514.0,New York City
2019-10-01,YC,2019,October,1487.0,New York City
2019-09-01,YC,2019,September,1457.0,New York City
2020-04-01,YC,2020,April,1683.0,New York City
2020-08-01,YC,2020,August,1928.0,New York City
2020-12-01,YC,2020,December,2131.0,New York City
2020-02-01,YC,2020,February,1615.0,New York City
2020-01-01,YC,2020,January,1580.0,New York City
2020-07-01,YC,2020,July,1882.0,New York City
2020-06-01,YC,2020,June,1825.0,New York City
2020-03-01,YC,2020,March,1653.0,New York City
2020-05-01,YC,2020,May,1777.0,New York City
2020-11-01,YC,2020,November,2091.0,New York City
2020-10-01,YC,2020,October,2039.0,New York City
2020-09-01,YC,2020,September,1989.0,New York City
2021-02-01,YC,2021,February,2210.0,New York City
2021-01-01,YC,2021,January,2203.0,New York City
2021-03-01,YC,2021,March,2243.0,New York City
